0.27703,0.37947,0.29985,0.20338,0.22874,0.17164,0.25751,0.29901,0.27027,0.5108,0.075543,0.14666,0.32941,0.41529,0.63695,0.056604,0.045336,0.056347,0.06843,0.0815,0.076457,0.071737,0.16607,0.16186,0.044465,0.17282,0.082423,0.065909,0.098836,0.19166,0.080545,0.08418,0.14635,0.15911,0.18655,0.12361,0.12952,0.22118,0.15444,0.17024,0.10255,0.1842,0.22295,0.18104,0.37884,0.16302,0.51531,0.60544,1.1344,0.74147,0.32699,0.28091,0.23612,0.77225,0.67287,177.27,361.95,26.609,23.132,12.285,64.817,251.97,27.178,20.91,11.832,0.072366,336.0,498.27,51.691,59.619,0.1212,405.82,406.18,46.283,89.599,0.82001,1.0496,0.56384,232.44,32.75,87.558,73.767,63.542,175.45,71.565,82.822,34.53,149.27,159.65,85.352,0.10047,95.571,144.44,82.646,53.253,0.12584,175.18,813.62,79.248,32.841,45.86,67.017,114.91,102.1,59.544,0.073926,0.16485,116.91,87.406,61.245,0.060499,50.853,73.277,122.55,11.231,0.048793,92.04,115.29,43.132,3.3523,0.050507,94.509,1731.6,116.82,2.6959,
0.11549,0.19718,1.9198,1.3323,1.843,0.3887,0.43055,1.2841,2.8057,2.6034,0.11629,0.27494,1.1943,1.2082,0.57085,0.12958,67.976,127.49,108.96,76.193,0.17049,0.26658,0.36684,0.39292,0.52954,0.069003,0.057587,225.44,239.92,93.165,0.063855,0.059228,124.41,119.27,175.15,0.11406,0.22006,52.592,64.489,313.08,0.047154,0.17201,0.41123,0.2317,0.2608,0.070054,0.074324,16.346,14.998,701.38,0.02898,0.031865,28.326,138.36,141.68,0.088311,0.081,23.703,108.58,130.02,0.17786,0.12926,0.21177,0.41042,0.25279,0.026335,0.041889,0.13826,0.16827,49.936,0.088449,0.070071,174.16,45.208,556.62,0.032188,0.023711,176.08,2298.0,129.47,0.12592,0.10669,52.187,152.93,83.475,0.068663,0.08595,7.4808,107.38,36.199,0.025874,0.05388,0.33666,0.78806,0.65103,0.22207,0.18898,54.825,12.387,8.0881,0.065158,0.11539,0.2236,78.447,77.184,0.10859,0.12088,0.12228,0.10706,0.17461,0.032637,0.05211,9.216,199.92,41.788,0.21896,0.20688,0.36711,0.16668,0.24443,0.13426,0.15955,126.49,90.473,299.64,
0.21564,0.24693,0.34187,100.68,35.234,0.23999,1.4133,0.30806,479.1,17.492,0.076865,403.48,32.386,603.08,28.978,0.098911,301.92,30.145,313.16,91.221,0.25292,0.50354,352.14,108.71,130.52,0.096018,0.13976,0.13216,0.17649,0.21394,0.12605,0.1427,0.25804,0.29268,39.646,0.064654,0.10022,0.19284,58.746,333.23,0.11401,0.1439,0.23688,44.315,33.155,0.6779,1.0092,172.39,237.95,220.13,0.06058,0.062329,0.53444,114.24,77.2,42.124,1403.6,26.907,75.733,12.478,33.623,2064.1,37.823,213.59,50.017,0.079877,0.09133,0.17593,108.55,38.574,0.16607,0.11322,235.65,336.23,20.553,0.10061,1165.2,1133.6,340.83,132.25,0.19794,1226.5,948.47,352.61,203.72,254.11,2466.1,235.51,581.67,177.49,0.10681,0.18213,35.219,389.96,146.87,0.15772,0.13933,78.536,116.94,78.935,0.08228,1273.0,508.84,103.23,674.49,0.053537,80.727,33.034,89.361,90.369,62.633,502.33,142.85,272.38,305.6,83.067,769.99,357.96,180.76,341.28,0.12204,0.14825,0.51762,35.121,71.003,
0.11364,0.10365,83.317,51.901,168.37,0.18228,0.2435,0.20276,54.247,640.21,0.49794,0.38993,0.28206,65.701,130.56,0.2946,0.24786,0.22959,0.19308,0.14073,0.10646,0.065693,0.46791,0.3188,934.77,65.934,50.667,40.685,30.492,0.056837,76.132,48.869,43.435,17.225,429.08,80.471,97.239,62.182,77.088,2618.8,19.718,45.997,94.128,53.023,882.05,45.635,21.747,98.034,79.651,316.39,27.636,7.7276,13.985,25.609,0.069499,65.771,10.285,25.411,60.049,325.96,86.663,21.016,39.23,28.212,80.298,0.10762,0.078134,177.18,29.524,82.051,0.14113,0.13444,81.088,28.852,151.42,0.064481,0.074646,0.084957,0.095312,0.057788,0.44172,31.839,39.562,92.368,234.69,0.47433,0.33312,182.82,120.8,556.76,0.085998,0.11755,87.385,67.214,55.765,0.12077,0.12672,0.11418,0.12768,0.181,0.22165,36.184,14.764,11.546,2.5923,0.164,57.621,70.782,88.33,87.405,0.2709,0.96677,67.575,247.49,140.87,0.11102,0.15727,41.224,111.93,209.83,0.087318,0.068859,0.058187,0.12269,0.06691,
0.088564,34.847,266.82,304.06,35.627,0.049056,0.10964,113.63,143.85,47.796,0.071888,0.10426,6.5946,19.115,50.575,37.829,30.428,15.669,11.256,54.584,36.646,55.187,19.493,12.224,48.471,0.19747,37.455,56.262,78.504,48.216,0.086886,0.22973,136.63,283.42,289.5,0.10988,0.16298,99.744,533.14,250.55,0.26676,0.31741,20.006,18.531,71.521,61.483,70.181,34.146,12.325,18.662,0.11373,0.11554,16.826,35.582,15.858,0.10567,64.078,63.71,395.38,341.27,0.1296,235.3,181.9,1359.6,894.96,0.10983,116.05,176.5,1351.9,902.09,0.10445,0.21265,0.19167,0.1896,0.16591,0.10433,0.13002,27.42,267.45,101.9,0.23589,0.5483,0.40353,0.19301,0.18446,0.26281,0.28334,0.25618,0.17333,0.17337,0.10893,0.096142,0.080755,0.13428,0.11461,0.17908,0.22521,0.19276,0.17233,0.14699,0.039472,0.029983,0.03425,0.051942,0.054198,0.057627,0.051286,0.057684,0.079642,0.053261,0.053646,0.036347,0.036738,0.035894,0.034973,0.046051,0.075212,0.10099,0.03793,0.027968,0.15744,0.11714,0.086157,0.074453,0.053392,
0.20318,0.12583,0.14417,0.3045,138.8,0.088488,0.60977,0.92336,107.62,106.82,0.2546,0.32823,38.23,85.053,485.68,0.20812,0.24143,1.1151,107.01,37.948,0.070407,0.12251,0.16184,585.16,94.335,0.66037,1.0736,52.214,106.33,146.77,0.18233,282.84,211.17,52.352,536.1,0.31427,62.501,53.68,17.987,212.22,0.24246,0.15183,303.85,263.19,340.91,0.084702,0.13314,44.429,244.62,89.917,101.12,21.105,21.363,26.41,253.33,0.53336,35.148,80.626,103.25,509.96,0.10968,70.445,185.61,124.32,1691.5,0.047614,0.048676,0.41396,0.45676,0.5188,0.088797,0.20069,967.95,157.23,162.21,37.829,30.428,15.669,11.256,54.584,36.646,55.187,19.493,12.224,48.471,0.052773,0.12899,1.1461,0.7835,73.509,0.13315,0.13912,28.862,42.952,42.543,0.069771,162.26,175.55,40.326,60.64,0.26676,0.31741,20.006,18.531,71.521,61.483,70.181,34.146,12.325,18.662,0.076817,127.32,32.871,14.601,27.787,0.23684,128.01,17.995,57.054,50.207,0.2531,52.851,33.201,96.232,16.362,
0.060772,0.043412,0.074299,0.063518,0.054952,0.090968,0.14411,0.17506,0.12821,0.088935,0.27703,0.37947,0.29985,0.20338,0.22874,0.17164,0.25751,0.29901,0.27027,0.5108,0.075543,0.14666,0.32941,0.41529,0.63695,0.057669,0.031732,0.026464,0.032344,0.01827,0.10562,0.096333,0.063905,0.066073,0.026237,0.17282,0.082423,0.065909,0.098836,0.19166,0.080545,0.08418,0.14635,0.15911,0.18655,0.12361,0.12952,0.22118,0.15444,0.17024,0.22981,0.18754,0.21972,126.11,2.4959,0.26338,0.28039,0.2807,0.23045,0.13152,0.32699,0.28091,0.23612,0.77225,0.67287,177.27,361.95,26.609,23.132,12.285,64.817,251.97,27.178,20.91,11.832,0.22629,0.13151,742.91,644.92,11.62,0.17129,0.2274,273.68,682.27,30.925,0.82001,1.0496,0.56384,232.44,32.75,87.558,73.767,63.542,175.45,71.565,82.822,34.53,149.27,159.65,85.352,0.13153,88.856,113.93,197.69,50.616,0.13137,0.98373,90.952,160.44,63.913,45.86,67.017,114.91,102.1,59.544,0.073926,0.16485,116.91,87.406,61.245,0.060499,50.853,73.277,122.55,11.231,
0.064123,0.058902,0.046089,0.021672,0.020968,0.053244,16.286,72.798,77.295,45.281,0.10055,21.041,45.633,114.28,43.412,0.12823,39.515,76.403,207.36,18.26,100.7,29.876,7.3187,192.94,8.0988,0.13291,10.869,34.825,5.5684,7.896,0.10107,22.329,224.01,85.646,16.276,0.043751,0.074954,974.45,656.2,145.67,0.078018,54.035,62.813,423.57,184.33,0.066657,52.11,10.435,22.426,109.75,0.24005,0.82081,1657.4,110.53,249.28,0.14571,0.53817,2232.9,154.68,296.93,0.17067,0.10477,844.13,136.65,60.131,0.088564,34.847,266.82,304.06,35.627,0.049056,0.10964,113.63,143.85,47.796,0.21018,0.15445,1.43,58.027,231.99,0.10849,0.2433,47.79,31.098,230.83,0.47968,0.58591,0.70781,0.32512,0.2761,0.19747,37.455,56.262,78.504,48.216,0.086886,0.22973,136.63,283.42,289.5,0.094087,0.10371,0.098224,0.07339,0.052214,0.31936,0.29265,11.483,20.139,25.591,0.16382,0.16948,36.032,38.598,88.257,0.11373,0.11554,16.826,35.582,15.858,0.10567,64.078,63.71,395.38,341.27,
0.17049,0.26658,0.36684,0.39292,0.52954,0.24431,0.47921,0.8216,0.56894,0.58843,0.23808,0.49466,272.18,102.31,98.047,0.26853,0.44459,324.65,96.183,219.07,0.22584,0.27133,502.7,166.12,1174.7,0.070054,0.074324,16.346,14.998,701.38,0.1946,0.33206,112.04,232.4,354.91,0.088582,0.30178,149.74,83.587,49.373,0.18436,469.86,530.95,118.16,212.25,0.21547,0.18001,0.87874,0.55848,0.24113,0.088449,0.070071,174.16,45.208,556.62,0.12132,146.53,118.65,287.82,1179.1,0.14544,115.25,196.81,560.68,1461.4,0.040965,0.069488,56.357,315.13,699.58,0.23957,17.338,106.97,49.391,241.4,0.22207,0.18898,54.825,12.387,8.0881,0.205,144.13,259.68,111.93,337.24,0.053962,46.335,794.06,106.49,325.55,0.059559,0.44459,1096.5,107.33,212.13,0.17096,212.9,319.47,103.28,235.11,0.13426,0.15955,126.49,90.473,299.64,0.1869,0.31153,0.17533,0.098022,0.22074,0.20524,0.25116,0.30969,0.22774,0.38155,0.077409,473.19,1216.7,54.278,268.45,0.056146,152.69,53.542,290.18,153.23,
0.08007,0.085976,0.13528,0.11492,0.16317,0.31179,0.3207,0.28784,138.65,54.445,0.049812,0.042503,0.058297,197.27,148.09,0.22924,0.19135,0.23841,0.53106,0.32452,0.17953,0.15459,0.093331,0.042908,0.073335,0.098605,0.1759,0.087378,0.066467,0.056071,0.10334,0.11102,0.060509,0.040464,0.055333,0.056532,0.090432,0.090602,0.35914,0.17585,0.040393,0.043165,0.068954,0.10979,0.12369,0.58542,0.63566,0.24165,0.11698,0.058309,0.11057,0.077763,0.049378,0.029757,0.035296,0.15824,0.15169,0.077338,0.069686,0.07197,0.21743,0.19228,0.18969,0.12413,0.073131,0.30377,0.18767,0.14281,0.15927,0.22388,201.05,39.041,140.91,111.24,0.30987,0.062529,0.216,0.1597,0.068177,0.074382,0.39208,0.41357,0.61921,0.12662,0.082972,0.49032,0.37678,0.14066,0.046089,0.039772,0.24885,0.16594,0.28008,0.29789,0.46226,206.92,82.715,281.86,57.621,0.19666,0.12376,53.275,350.6,738.49,65.948,0.065541,0.061321,0.13434,0.10306,0.18255,62.515,46.212,783.91,11.158,0.16218,84.898,89.354,1220.4,39.562,0.51885,192.02,89.555,4132.2,64.429,0.064186,
